county,CountyName,rural,Num Eligible,Num Ineligible,Percentage Eligible
45003,Aiken SC,0.0,29345,36665,44.46
45005,Allendale SC,1.0,1594,1616,49.66
45007,Anderson SC,0.0,34342,46235,42.62
45009,Bamberg SC,1.0,2621,2659,49.64
45011,Barnwell SC,1.0,5021,2834,63.92
45013,Beaufort SC,0.0,31207,45162,40.86
45015,Berkeley SC,0.0,32712,57519,36.25
45017,Calhoun SC,1.0,3451,1943,63.98
45019,Charleston SC,0.0,56544,109913,33.97
45021,Cherokee SC,1.0,10065,13110,43.43
45023,Chester SC,1.0,5984,7003,46.08
45025,Chesterfield SC,1.0,8518,8597,49.77
45027,Clarendon SC,1.0,6962,5291,56.82
45029,Colleton SC,1.0,7632,7710,49.75
45031,Darlington SC,1.0,12390,12512,49.76
45033,Dillon SC,1.0,5583,5302,51.29
45035,Dorchester SC,0.0,22447,37220,37.62
45037,Edgefield SC,0.0,4416,5694,43.68
45039,Fairfield SC,0.0,3880,4551,46.02
45041,Florence SC,0.0,28755,24669,53.82
45043,Georgetown SC,1.0,14183,10770,56.84
45045,Greenville SC,0.0,83496,127943,39.49
45047,Greenwood SC,0.0,11962,15440,43.65
45049,Hampton SC,1.0,3665,3701,49.76
45051,Horry SC,0.0,64606,81910,44.09
45053,Jasper SC,1.0,4191,7762,35.06
45055,Kershaw SC,0.0,11862,13997,45.87
45057,Lancaster SC,0.0,17833,20873,46.07
45059,Laurens SC,1.0,12384,14981,45.25
45061,Lee SC,1.0,3798,2724,58.23
45063,Lexington SC,0.0,48287,73671,39.59
45065,McCormick SC,1.0,1604,2080,43.54
45067,Marion SC,1.0,5762,5476,51.27
45069,Marlboro SC,1.0,5237,5304,49.68
45071,Newberry SC,1.0,6918,8365,45.27
45073,Oconee SC,1.0,15532,17116,47.57
45075,Orangeburg SC,1.0,20532,11603,63.89
45077,Pickens SC,0.0,26067,29013,47.33
45079,Richland SC,0.0,76566,88743,46.32
45081,Saluda SC,1.0,3271,4200,43.78
45083,Spartanburg SC,0.0,56039,72550,43.58
45085,Sumter SC,0.0,24310,17421,58.25
45087,Union SC,1.0,4987,6039,45.23
45089,Williamsburg SC,1.0,6930,5267,56.82
45091,York SC,0.0,42724,70160,37.85
46003,Aurora SD,1.0,398,646,38.12
46005,Beadle SD,1.0,2853,4595,38.31
46007,Bennett SD,1.0,524,619,45.84
46009,Bon Homme SD,1.0,1050,1696,38.24
46011,Brookings SD,0.0,5126,8264,38.28
46013,Brown SD,0.0,4880,10780,31.16
46015,Brule SD,1.0,789,1271,38.3
46017,Buffalo SD,1.0,304,352,46.34
46019,Butte SD,1.0,1648,2696,37.94
46021,Campbell SD,1.0,165,371,30.78
46023,Charles Mix SD,1.0,1459,1708,46.07
46025,Clark SD,1.0,483,1071,31.08
46027,Clay SD,1.0,1638,4109,28.5
46029,Codington SD,0.0,3612,7972,31.18
46031,Corson SD,1.0,605,716,45.8
46033,Custer SD,1.0,1335,2201,37.75
46035,Davison SD,1.0,2980,4792,38.34
46037,Day SD,1.0,692,1542,30.98
46039,Deuel SD,1.0,546,1216,30.99
46041,Dewey SD,1.0,816,956,46.05
46043,Douglas SD,1.0,413,669,38.17
46045,Edmunds SD,1.0,510,1121,31.27
46047,Fall River SD,1.0,1081,1272,45.94
46049,Faulk SD,1.0,257,572,31.0
46051,Grant SD,1.0,968,2130,31.25
46053,Gregory SD,1.0,619,730,45.89
46055,Haakon SD,1.0,290,340,46.03
46057,Hamlin SD,1.0,789,1748,31.1
46059,Hand SD,1.0,468,751,38.39
46061,Hanson SD,1.0,519,828,38.53
46063,Harding SD,1.0,204,342,37.36
46065,Hughes SD,1.0,2770,3237,46.11
46067,Hutchinson SD,1.0,1099,1792,38.01
46069,Hyde SD,1.0,187,219,46.06
46071,Jackson SD,1.0,438,514,46.01
46073,Jerauld SD,1.0,228,375,37.81
46075,Jones SD,1.0,121,152,44.32
46077,Kingsbury SD,1.0,777,1257,38.2
46079,Lake SD,1.0,1652,2655,38.36
46081,Lawrence SD,1.0,4139,6797,37.85
46083,Lincoln SD,0.0,7589,19240,28.29
46085,Lyman SD,1.0,578,682,45.87
46087,McCook SD,1.0,623,1557,28.58
46089,McPherson SD,1.0,290,657,30.62
46091,Marshall SD,1.0,547,1223,30.9
46093,Meade SD,0.0,4793,7878,37.83
46095,Mellette SD,1.0,301,351,46.17
46097,Miner SD,1.0,332,532,38.43
46099,Minnehaha SD,0.0,23527,59827,28.23
46101,Moody SD,1.0,948,1529,38.27
46102,"Oglala Lakota, SD (N)",1.0,2133,2489,46.15
46103,Pennington SD,0.0,17535,28797,37.85
46105,Perkins SD,1.0,455,745,37.92
46107,Potter SD,1.0,297,670,30.71
46109,Roberts SD,1.0,1299,2899,30.94
46111,Sanborn SD,1.0,336,539,38.4
46115,Spink SD,1.0,810,1787,31.19
46117,Stanley SD,1.0,465,540,46.27
46119,Sully SD,1.0,218,249,46.68
46121,Todd SD,1.0,1448,1699,46.01
46123,Tripp SD,1.0,881,1028,46.15
46125,Turner SD,1.0,955,2379,28.64
46127,Union SD,0.0,1846,4615,28.57
46129,Walworth SD,1.0,675,1508,30.92
46135,Yankton SD,1.0,2545,6398,28.46
46137,Ziebach SD,1.0,376,438,46.19
47001,Anderson TN,0.0,13794,17219,44.48
47003,Bedford TN,0.0,8217,11709,41.24
47005,Benton TN,1.0,3223,3163,50.47
47007,Bledsoe TN,1.0,2786,3008,48.08
47009,Blount TN,0.0,18869,36577,34.03
47011,Bradley TN,0.0,20164,22627,47.12
47013,Campbell TN,1.0,9252,7023,56.85
47015,Cannon TN,1.0,3186,2573,55.32
47017,Carroll TN,1.0,5768,5671,50.42
47019,Carter TN,0.0,12367,10840,53.29
47021,Cheatham TN,1.0,6397,9294,40.77
47023,Chester TN,1.0,3386,3538,48.9
47025,Claiborne TN,1.0,7563,5729,56.9
47027,Clay TN,1.0,1694,1471,53.52
47029,Cocke TN,1.0,6970,6688,51.03
47031,Coffee TN,0.0,10614,12366,46.19
47033,Crockett TN,1.0,2721,2685,50.33
47035,Cumberland TN,1.0,12961,13409,49.15
47037,Davidson TN,0.0,118618,197179,37.56
47039,Decatur TN,1.0,2512,1973,56.01
47041,DeKalb TN,1.0,4400,3564,55.25
47043,Dickson TN,1.0,8460,12282,40.79
47045,Dyer TN,1.0,7435,7160,50.94
47047,Fayette TN,0.0,7093,8805,44.62
47049,Fentress TN,1.0,3914,4050,49.15
47051,Franklin TN,0.0,7861,9134,46.25
47053,Gibson TN,1.0,9841,9754,50.22
47055,Giles TN,1.0,5311,6275,45.84
47057,Grainger TN,1.0,4847,4086,54.26
47059,Greene TN,1.0,15765,13100,54.62
47061,Grundy TN,1.0,2694,2561,51.27
47063,Hamblen TN,0.0,13310,11198,54.31
47065,Hamilton TN,0.0,58673,93059,38.67
47067,Hancock TN,1.0,1587,1184,57.27
47069,Hardeman TN,1.0,5583,4378,56.05
47071,Hardin TN,1.0,5891,4618,56.06
47073,Hawkins TN,0.0,12746,10591,54.62
47075,Haywood TN,1.0,3466,3444,50.16
47077,Henderson TN,1.0,6095,4780,56.05
47079,Henry TN,1.0,6541,6433,50.42
47081,Hickman TN,1.0,3882,5648,40.73
47083,Houston TN,1.0,1661,1633,50.43
47085,Humphreys TN,1.0,3846,3778,50.45
47087,Jackson TN,1.0,2547,2059,55.3
47089,Jefferson TN,1.0,11276,9500,54.27
47091,Johnson TN,1.0,3937,3458,53.24
47093,Knox TN,0.0,76299,122769,38.33
47095,Lake TN,1.0,1409,1357,50.94
47097,Lauderdale TN,1.0,4885,4860,50.13
47099,Lawrence TN,1.0,7737,9143,45.84
47101,Lewis TN,1.0,2208,2602,45.9
47103,Lincoln TN,1.0,5773,8229,41.23
47105,Loudon TN,0.0,8997,13470,40.05
47107,McMinn TN,1.0,9932,10764,47.99
47109,McNairy TN,1.0,5673,4444,56.07
47111,Macon TN,1.0,5532,4469,55.31
47113,Madison TN,0.0,19260,20169,48.85
47115,Marion TN,1.0,5811,5470,51.51
47117,Marshall TN,1.0,5614,7996,41.25
47119,Maury TN,0.0,15689,24353,39.18
47121,Meigs TN,1.0,2371,2582,47.87
47123,Monroe TN,1.0,7577,11349,40.03
47125,Montgomery TN,0.0,37640,46478,44.75
47127,Moore TN,1.0,1185,1378,46.23
47129,Morgan TN,0.0,3762,4695,44.48
47131,Obion TN,1.0,6222,5983,50.98
47133,Overton TN,1.0,5015,4375,53.41
47135,Perry TN,1.0,1472,1737,45.87
47137,Pickett TN,1.0,1114,968,53.51
47139,Polk TN,1.0,3259,3654,47.14
47141,Putnam TN,0.0,17796,15499,53.45
47143,Rhea TN,1.0,6133,6649,47.98
47145,Roane TN,0.0,9549,11914,44.49
47147,Robertson TN,0.0,10826,17523,38.19
47149,Rutherford TN,0.0,42349,79604,34.73
47151,Scott TN,1.0,5168,3901,56.99
47153,Sequatchie TN,0.0,3161,3007,51.25
47155,Sevier TN,0.0,19028,18254,51.04
47157,Shelby TN,0.0,179830,186763,49.05
47159,Smith TN,1.0,4352,3527,55.24
47161,Stewart TN,1.0,2781,2728,50.48
47163,Sullivan TN,0.0,33813,33827,49.99
47165,Sumner TN,0.0,28317,48911,36.67
47167,Tipton TN,1.0,10298,12781,44.62
47169,Trousdale TN,1.0,2546,2058,55.3
47171,Unicoi TN,0.0,3933,3455,53.23
47173,Union TN,1.0,4680,3533,56.98
47175,Van Buren TN,1.0,1212,1154,51.23
47177,Warren TN,1.0,8244,7773,51.47
47179,Washington TN,0.0,24966,31560,44.17
47181,Wayne TN,1.0,2837,3364,45.75
47183,Weakley TN,1.0,6633,6393,50.92
47185,White TN,1.0,5804,6000,49.17
47187,Williamson TN,0.0,16665,75161,18.15
47189,Wilson TN,0.0,15650,39415,28.42
48001,Anderson TX,1.0,10624,9859,51.87
48003,Andrews TX,1.0,3349,3402,49.61
48005,Angelina TX,0.0,17904,15214,54.06
48007,Aransas TX,1.0,4300,4374,49.57
48009,Archer TX,0.0,1462,1767,45.28
48011,Armstrong TX,1.0,252,335,42.93
48013,Atascosa TX,1.0,7618,9029,45.76
48015,Austin TX,1.0,5273,6197,45.97
48017,Bailey TX,1.0,1302,1134,53.45
48019,Bandera TX,1.0,3246,3843,45.79
48021,Bastrop TX,1.0,14592,21707,40.2
48023,Baylor TX,1.0,581,695,45.53
48025,Bee TX,1.0,5598,5701,49.54
48027,Bell TX,0.0,61017,78790,43.64
48029,Bexar TX,0.0,336508,406318,45.3
48031,Blanco TX,1.0,1667,3148,34.62
48033,Borden TX,1.0,79,89,47.02
48035,Bosque TX,1.0,3136,3452,47.6
48037,Bowie TX,0.0,16127,18956,45.97
48039,Brazoria TX,0.0,41311,90310,31.39
48041,Brazos TX,0.0,41822,44332,48.54
48043,Brewster TX,1.0,1711,1750,49.44
48045,Briscoe TX,1.0,188,253,42.63
48047,Brooks TX,1.0,1468,925,61.35
48049,Brown TX,1.0,7237,7327,49.69
48051,Burleson TX,1.0,3217,3533,47.66
48053,Burnet TX,1.0,7453,10860,40.7
48055,Caldwell TX,0.0,6885,10245,40.19
48057,Calhoun TX,1.0,3921,4195,48.31
48059,Callahan TX,1.0,2608,2642,49.68
48061,Cameron TX,0.0,85602,50133,63.07
48063,Camp TX,1.0,2293,2636,46.52
48065,Carson TX,1.0,882,1132,43.79
48067,Cass TX,1.0,4937,5820,45.9
48069,Castro TX,1.0,1137,1449,43.97
48071,Chambers TX,0.0,7042,8456,45.44
48073,Cherokee TX,1.0,8621,8822,49.42
48075,Childress TX,1.0,1014,1316,43.52
48077,Clay TX,1.0,1753,2105,45.44
48079,Cochran TX,1.0,455,401,53.15
48081,Coke TX,1.0,590,628,48.44
48083,Coleman TX,1.0,1466,1488,49.63
48085,Collin TX,0.0,93945,304359,23.59
48087,Collingsworth TX,1.0,385,511,42.97
48089,Colorado TX,1.0,3595,4223,45.98
48091,Comal TX,0.0,18772,48619,27.86
48093,Comanche TX,1.0,2591,2625,49.67
48095,Concho TX,1.0,594,630,48.53
48097,Cooke TX,1.0,6658,9957,40.07
48099,Coryell TX,0.0,12588,18336,40.71
48101,Cottle TX,1.0,212,261,44.82
48103,Crane TX,1.0,843,854,49.68
48105,Crockett TX,1.0,554,594,48.26
48107,Crosby TX,1.0,972,838,53.7
48109,Culberson TX,1.0,396,406,49.38
48111,Dallam TX,1.0,1095,1398,43.92
48113,Dallas TX,0.0,421428,554748,43.17
48115,Dawson TX,1.0,2312,2423,48.83
48117,Deaf Smith TX,1.0,2864,3660,43.9
48119,Delta TX,1.0,1084,943,53.48
48121,Denton TX,0.0,86759,262551,24.84
48123,DeWitt TX,1.0,3687,4062,47.58
48125,Dickens TX,1.0,329,273,54.65
48127,Dimmit TX,1.0,1802,760,70.34
48129,Donley TX,1.0,480,626,43.4
48131,Duval TX,1.0,2073,869,70.46
48133,Eastland TX,1.0,3385,3420,49.74
48135,Ector TX,0.0,29397,34772,45.81
48137,Edwards TX,1.0,295,178,62.37
48139,Ellis TX,0.0,21323,48206,30.67
48141,El Paso TX,0.0,167560,130497,56.22
48143,Erath TX,0.0,7783,9155,45.95
48145,Falls TX,1.0,2914,3210,47.58
48147,Fannin TX,1.0,5711,8535,40.09
48149,Fayette TX,1.0,3670,5450,40.24
48151,Fisher TX,1.0,667,698,48.86
48153,Floyd TX,1.0,1022,886,53.56
48155,Foard TX,1.0,154,191,44.64
48157,Fort Bend TX,0.0,99287,183648,35.09
48159,Franklin TX,1.0,2130,1874,53.2
48161,Freestone TX,1.0,3337,3672,47.61
48163,Frio TX,1.0,2864,3393,45.77
48165,Gaines TX,1.0,3875,3951,49.51
48167,Galveston TX,0.0,56051,88183,38.86
48169,Garza TX,1.0,1095,957,53.36
48171,Gillespie TX,1.0,3925,7402,34.65
48173,Glasscock TX,1.0,166,185,47.29
48175,Goliad TX,1.0,1314,1445,47.63
48177,Gonzales TX,1.0,3659,4029,47.59
48179,Gray TX,1.0,3267,4180,43.87
48181,Grayson TX,0.0,21623,32412,40.02
48183,Gregg TX,0.0,22903,23862,48.97
48185,Grimes TX,1.0,5337,5861,47.66
48187,Guadalupe TX,0.0,22789,38632,37.1
48189,Hale TX,0.0,6147,5343,53.5
48191,Hall TX,1.0,418,539,43.68
48193,Hamilton TX,1.0,1246,1828,40.53
48195,Hansford TX,1.0,805,1040,43.63
48197,Hardeman TX,1.0,586,710,45.22
48199,Hardin TX,0.0,9225,12175,43.11
48201,Harris TX,0.0,791613,942031,45.66
48203,Harrison TX,0.0,13908,12133,53.41
48205,Hartley TX,1.0,822,1056,43.77
48207,Haskell TX,1.0,1029,1046,49.59
48209,Hays TX,0.0,41312,52280,44.14
48211,Hemphill TX,1.0,501,656,43.3
48213,Henderson TX,1.0,15056,13984,51.85
48215,Hidalgo TX,0.0,176996,91602,65.9
48217,Hill TX,1.0,6156,6769,47.63
48219,Hockley TX,1.0,4069,3538,53.49
48221,Hood TX,1.0,11265,13259,45.93
48223,Hopkins TX,1.0,7591,6663,53.26
48225,Houston TX,1.0,4327,3624,54.42
48227,Howard TX,0.0,6454,6790,48.73
48229,Hudspeth TX,1.0,571,586,49.35
48231,Hunt TX,0.0,13468,23452,36.48
48233,Hutchinson TX,1.0,3159,4059,43.77
48235,Irion TX,1.0,254,271,48.38
48237,Jack TX,1.0,1440,1749,45.16
48239,Jackson TX,1.0,2780,3073,47.5
48241,Jasper TX,1.0,7285,5278,57.99
48243,Jeff Davis TX,1.0,364,366,49.86
48245,Jefferson TX,0.0,42866,51962,45.2
48247,Jim Hogg TX,1.0,988,418,70.27
48249,Jim Wells TX,1.0,8105,5116,61.3
48251,Johnson TX,0.0,20419,43498,31.95
48253,Jones TX,0.0,3746,3797,49.66
48255,Karnes TX,1.0,2741,3020,47.58
48257,Kaufman TX,0.0,17675,32538,35.2
48259,Kendall TX,0.0,6500,12265,34.64
48261,Kenedy TX,1.0,45,32,58.44
48263,Kent TX,1.0,70,95,42.42
48265,Kerr TX,0.0,7728,14560,34.67
48267,Kimble TX,1.0,781,828,48.54
48269,King TX,1.0,11,13,45.83
48271,Kinney TX,1.0,641,401,61.52
48273,Kleberg TX,0.0,6461,4079,61.3
48275,Knox TX,1.0,608,623,49.39
48277,Lamar TX,0.0,10337,9060,53.29
48279,Lamb TX,1.0,2474,2140,53.62
48281,Lampasas TX,0.0,3277,4782,40.66
48283,La Salle TX,1.0,1388,587,70.28
48285,Lavaca TX,1.0,3780,4170,47.55
48287,Lee TX,1.0,2622,3904,40.18
48289,Leon TX,1.0,2875,3147,47.74
48291,Liberty TX,1.0,13868,16647,45.45
48293,Limestone TX,1.0,3793,4171,47.63
48295,Lipscomb TX,1.0,457,592,43.57
48297,Live Oak TX,1.0,2359,1481,61.43
48299,Llano TX,1.0,3219,4699,40.65
48301,Loving TX,1.0,0,2,0.0
48303,Lubbock TX,0.0,57689,67000,46.27
48305,Lynn TX,1.0,1064,930,53.36
48307,McCulloch TX,1.0,1416,1474,49.0
48309,McLennan TX,0.0,41252,55813,42.5
48311,McMullen TX,1.0,90,37,70.87
48313,Madison TX,1.0,2448,2699,47.56
48315,Marion TX,1.0,1961,1711,53.4
48317,Martin TX,1.0,954,1014,48.48
48319,Mason TX,1.0,721,763,48.58
48321,Matagorda TX,1.0,6350,7459,45.98
48323,Maverick TX,0.0,11819,7373,61.58
48325,Medina TX,1.0,7901,9354,45.79
48327,Menard TX,1.0,339,359,48.57
48329,Midland TX,0.0,22213,43839,33.63
48331,Milam TX,1.0,4512,4960,47.64
48333,Mills TX,1.0,670,974,40.75
48335,Mitchell TX,1.0,1731,1748,49.76
48337,Montague TX,1.0,3416,4116,45.35
48339,Montgomery TX,0.0,80403,152083,34.58
48341,Moore TX,1.0,3284,4210,43.82
48343,Morris TX,1.0,2461,2170,53.14
48345,Motley TX,1.0,155,148,51.16
48347,Nacogdoches TX,0.0,13398,11377,54.08
48349,Navarro TX,0.0,9036,9940,47.62
48351,Newton TX,1.0,2697,1960,57.91
48353,Nolan TX,1.0,2810,2850,49.65
48355,Nueces TX,0.0,58810,68814,46.08
48357,Ochiltree TX,1.0,1541,1980,43.77
48359,Oldham TX,1.0,229,316,42.02
48361,Orange TX,0.0,13918,18344,43.14
48363,Palo Pinto TX,1.0,5191,6118,45.9
48365,Panola TX,1.0,3849,3938,49.43
48367,Parker TX,0.0,17117,38408,30.83
48369,Parmer TX,1.0,1523,1951,43.84
48371,Pecos TX,1.0,2811,2967,48.65
48373,Polk TX,1.0,9809,8228,54.38
48375,Potter TX,0.0,25130,19342,56.51
48377,Presidio TX,1.0,1105,1123,49.6
48379,Rains TX,1.0,2229,2581,46.34
48381,Randall TX,0.0,17624,38885,31.19
48383,Reagan TX,1.0,609,648,48.45
48385,Real TX,1.0,564,351,61.64
48387,Red River TX,1.0,2382,2100,53.15
48389,Reeves TX,1.0,2643,2696,49.5
48391,Refugio TX,1.0,1218,1249,49.37
48393,Roberts TX,1.0,77,119,39.29
48395,Robertson TX,1.0,3063,3359,47.7
48397,Rockwall TX,0.0,14523,25278,36.49
48399,Runnels TX,1.0,1889,1913,49.68
48401,Rusk TX,1.0,8931,9146,49.41
48403,Sabine TX,1.0,2186,1591,57.88
48405,San Augustine TX,1.0,1745,1271,57.86
48407,San Jacinto TX,1.0,5367,4494,54.43
48409,San Patricio TX,0.0,12389,12612,49.55
48411,San Saba TX,1.0,856,1253,40.59
48413,Schleicher TX,1.0,426,453,48.46
48415,Scurry TX,1.0,3229,3269,49.69
48417,Shackelford TX,1.0,569,579,49.56
48419,Shelby TX,1.0,5297,3848,57.92
48421,Sherman TX,1.0,409,534,43.37
48423,Smith TX,0.0,33148,48023,40.84
48425,Somervell TX,1.0,1682,1981,45.92
48427,Starr TX,1.0,13880,5819,70.46
48429,Stephens TX,1.0,1744,1766,49.69
48431,Sterling TX,1.0,220,238,48.03
48433,Stonewall TX,1.0,160,195,45.07
48435,Sutton TX,1.0,604,646,48.32
48437,Swisher TX,1.0,1072,1376,43.79
48439,Tarrant TX,0.0,282822,489693,36.61
48441,Taylor TX,0.0,26012,29962,46.47
48443,Terrell TX,1.0,105,111,48.61
48445,Terry TX,1.0,2235,1949,53.42
48447,Throckmorton TX,1.0,204,242,45.74
48449,Titus TX,1.0,6448,5658,53.26
48451,Tom Green TX,0.0,19329,26187,42.47
48453,Travis TX,0.0,165324,400985,29.19
48455,Trinity TX,1.0,2649,2236,54.23
48457,Tyler TX,1.0,4379,3162,58.07
48459,Upshur TX,0.0,8260,7204,53.41
48461,Upton TX,1.0,594,630,48.53
48463,Uvalde TX,1.0,5008,3135,61.5
48465,Val Verde TX,0.0,9719,6061,61.59
48467,Van Zandt TX,1.0,10934,12608,46.44
48469,Victoria TX,0.0,17806,19078,48.28
48471,Walker TX,0.0,14950,12546,54.37
48473,Waller TX,0.0,9958,11674,46.03
48475,Ward TX,1.0,2100,2120,49.76
48477,Washington TX,1.0,6527,7177,47.63
48479,Webb TX,0.0,49053,29677,62.31
48481,Wharton TX,1.0,7271,8542,45.98
48483,Wheeler TX,1.0,759,981,43.62
48485,Wichita TX,0.0,21760,27311,44.34
48487,Wilbarger TX,1.0,2206,2652,45.41
48489,Willacy TX,1.0,4203,2654,61.3
48491,Williamson TX,0.0,60880,182757,24.99
48493,Wilson TX,1.0,9265,10197,47.61
48495,Winkler TX,1.0,1400,1416,49.72
48497,Wise TX,1.0,11738,14154,45.33
48499,Wood TX,1.0,8242,9486,46.49
48501,Yoakum TX,1.0,1456,1262,53.57
48503,Young TX,1.0,3063,3687,45.38
48505,Zapata TX,1.0,2936,1228,70.51
48507,Zavala TX,1.0,1978,1233,61.6
49001,Beaver UT,1.0,953,1407,40.38
49003,Box Elder UT,0.0,5706,13245,30.11
49005,Cache UT,0.0,13927,29398,32.15
49007,Carbon UT,1.0,3341,4345,43.47
49009,Daggett UT,1.0,140,183,43.34
49011,Davis UT,0.0,29711,84123,26.1
49013,Duchesne UT,1.0,3203,4165,43.47
49015,Emery UT,1.0,1613,2089,43.57
49017,Garfield UT,1.0,689,1010,40.55
49019,Grand UT,1.0,1579,2051,43.5
49021,Iron UT,0.0,7759,11454,40.38
49023,Juab UT,1.0,1603,2362,40.43
49025,Kane UT,1.0,1037,1535,40.32
49027,Millard UT,1.0,1749,2599,40.23
49029,Morgan UT,1.0,1284,2702,32.21
49031,Piute UT,1.0,170,259,39.63
49033,Rich UT,1.0,258,551,31.89
49035,Salt Lake UT,0.0,132321,287924,31.49
49037,San Juan UT,1.0,2365,3087,43.38
49039,Sanpete UT,1.0,3835,5682,40.3
49041,Sevier UT,1.0,2911,4308,40.32
49043,Summit UT,1.0,4429,9345,32.15
49045,Tooele UT,0.0,7188,16701,30.09
49047,Uintah UT,1.0,5829,7566,43.52
49049,Utah UT,0.0,62239,132058,32.03
49051,Wasatch UT,1.0,5678,7395,43.43
49053,Washington UT,0.0,24574,43620,36.04
49055,Wayne UT,1.0,336,493,40.53
49057,Weber UT,0.0,34758,58306,37.35
50001,Addison VT,1.0,6961,8965,43.71
50003,Bennington VT,1.0,6682,8757,43.28
50005,Caledonia VT,1.0,5658,7362,43.46
50007,Chittenden VT,0.0,29185,40249,42.03
50009,Essex VT,1.0,1114,1419,43.98
50011,Franklin VT,1.0,9373,12181,43.49
50013,Grand Isle VT,1.0,1377,1785,43.55
50015,Lamoille VT,1.0,4867,6330,43.47
50017,Orange VT,1.0,5442,7024,43.65
50019,Orleans VT,1.0,5136,6682,43.46
50021,Rutland VT,1.0,10845,14204,43.3
50023,Washington VT,1.0,11135,14352,43.69
50025,Windham VT,1.0,8216,10758,43.3
50027,Windsor VT,1.0,10338,13548,43.28
51001,Accomack VA,1.0,5879,8316,41.42
51003,Albemarle VA,1.0,14707,29697,33.12
51005,Alleghany VA,1.0,2291,4067,36.03
51007,Amelia VA,1.0,2600,2396,52.04
51009,Amherst VA,0.0,4921,8306,37.2
51011,Appomattox VA,1.0,2518,4265,37.12
51013,Arlington VA,0.0,19121,89426,17.62
51015,Augusta VA,1.0,13536,17399,43.76
51017,Bath VA,1.0,740,951,43.76
51019,Bedford VA (R),0.0,12572,21182,37.25
51021,Bland VA,1.0,1413,1223,53.6
51023,Botetourt VA,0.0,5080,8997,36.09
51025,Brunswick VA,1.0,3104,2874,51.92
51027,Buchanan VA,1.0,4628,3286,58.48
51029,Buckingham VA,1.0,3292,3051,51.9
51031,Campbell VA,0.0,8862,11722,43.05
51033,Caroline VA,1.0,3614,7829,31.58
51035,Carroll VA,1.0,6563,5682,53.6
51036,Charles City VA,1.0,638,1935,24.8
51037,Charlotte VA,1.0,2267,2090,52.03
51041,Chesterfield VA,0.0,40865,94331,30.23
51043,Clarke VA,1.0,1937,3790,33.82
51045,Craig VA,1.0,724,1293,35.89
51047,Culpeper VA,1.0,5940,13750,30.17
51049,Cumberland VA,1.0,1900,1754,52.0
51051,Dickenson VA,1.0,3219,2281,58.53
51053,Dinwiddie VA,0.0,5267,4903,51.79
51057,Essex VA,1.0,1863,2633,41.44
51059,Fairfax VA,0.0,87285,324055,21.22
51061,Fauquier VA,0.0,8250,19110,30.15
51063,Floyd VA,1.0,2432,3820,38.9
51065,Fluvanna VA,1.0,3403,7611,30.9
51067,Franklin VA,1.0,8295,14616,36.21
51069,Frederick VA,1.0,11979,23375,33.88
51071,Giles VA,1.0,2644,4140,38.97
51073,Gloucester VA,0.0,6812,9636,41.42
51075,Goochland VA,0.0,2370,7074,25.1
51077,Grayson VA,1.0,3457,2989,53.63
51079,Greene VA,1.0,2719,5202,34.33
51081,Greensville VA,1.0,2144,1992,51.84
51083,Halifax VA,1.0,6676,6164,51.99
51085,Hanover VA,0.0,10786,31713,25.38
51087,Henrico VA,0.0,45827,91125,33.46
51089,Henry VA,1.0,11453,9943,53.53
51091,Highland VA,1.0,383,490,43.87
51093,Isle of Wight VA,0.0,5631,9686,36.76
51095,James City VA,0.0,7042,22233,24.05
51097,King and Queen VA,1.0,1164,1643,41.47
51099,King George VA,1.0,3119,6776,31.52
51101,King William VA,1.0,1725,5119,25.2
51103,Lancaster VA,1.0,1924,2721,41.42
51105,Lee VA,1.0,5037,3571,58.52
51107,Loudoun VA,0.0,24838,118556,17.32
51109,Louisa VA,1.0,4704,10515,30.91
51111,Lunenburg VA,1.0,2346,2162,52.04
51113,Madison VA,1.0,1565,3617,30.2
51115,Mathews VA,1.0,1495,2124,41.31
51117,Mecklenburg VA,1.0,5961,5489,52.06
51119,Middlesex VA,1.0,1866,2647,41.35
51121,Montgomery VA,0.0,15731,24591,39.01
51125,Nelson VA,1.0,1832,4117,30.8
51127,New Kent VA,1.0,2221,6579,25.24
51131,Northampton VA,1.0,2167,3063,41.43
51133,Northumberland VA,1.0,2085,2945,41.45
51135,Nottoway VA,1.0,3063,2839,51.9
51137,Orange VA,1.0,4092,9479,30.15
51139,Page VA,1.0,3761,5449,40.84
51141,Patrick VA,1.0,3960,3437,53.54
51143,Pittsylvania VA,1.0,13621,11810,53.56
51145,Powhatan VA,0.0,2932,8687,25.23
51147,Prince Edward VA,1.0,4283,3953,52.0
51149,Prince George VA,0.0,8092,7548,51.74
51153,Prince William VA,0.0,46509,107665,30.17
51155,Pulaski VA,1.0,5335,8340,39.01
51157,Rappahannock VA,1.0,838,1922,30.36
51159,Richmond VA,1.0,1570,2222,41.4
51161,Roanoke VA,0.0,15192,25536,37.3
51163,Rockbridge VA,1.0,3955,5086,43.75
51165,Rockingham VA,0.0,12106,19062,38.84
51167,Russell VA,1.0,5856,4159,58.47
51169,Scott VA,0.0,4903,3481,58.48
51171,Shenandoah VA,1.0,7021,10157,40.87
51173,Smyth VA,1.0,6712,5806,53.62
51175,Southampton VA,1.0,2629,4514,36.81
51177,Spotsylvania VA,1.0,16385,35535,31.56
51179,Stafford VA,0.0,13300,39524,25.18
