puma22,Num Eligible,Num Ineligible,Percentage Eligible
4700100,21676,20907,50.9
4700200,23881,23431,50.48
4700301,18095,22346,44.74
4700302,19555,24146,44.75
4700401,22167,35949,38.14
4700501,16949,30478,35.74
4700600,22585,18240,55.32
4700700,25620,22315,53.45
4700800,28195,21391,56.86
4700900,28496,23681,54.61
4701000,33813,33827,49.99
4701101,23212,20358,53.28
4701201,22018,28974,43.18
4701300,29436,24774,54.3
4701400,25978,24935,51.02
4701501,27575,30530,47.46
4701502,12442,30387,29.05
4701503,16281,35367,31.52
4701504,20020,26491,43.04
4701600,18869,36577,34.03
4701700,27118,33825,44.5
4701800,22677,23465,49.15
4701900,15650,39415,28.42
4702001,15732,33811,31.75
4702002,13912,21655,39.11
4702003,12701,24135,34.48
4702101,8993,40657,18.11
4702102,7664,34489,18.18
4702200,15689,24353,39.18
4702300,18763,27226,40.8
4702401,25925,42172,38.07
4702402,17822,33662,34.62
4702403,18215,26849,40.42
4702404,21772,22275,49.43
4702405,18332,27631,39.88
4702406,16464,44537,26.99
4702501,34889,25804,57.48
4702502,27167,23783,53.32
4702503,26077,15671,62.46
4702504,16092,21511,42.79
4702505,14083,28411,33.14
4702506,11743,39481,22.92
4702507,22476,18232,55.21
4702508,27299,13871,66.31
4702600,17385,21597,44.6
4702700,20982,20759,50.27
4702800,22646,23705,48.86
4702900,25741,20190,56.04
4703000,19558,23128,45.82
4703100,19611,27946,41.24
4703200,19661,22878,46.22
4703300,21185,19989,51.45
4703401,27558,23326,54.16
4703402,17020,33194,33.89
4703403,14082,36537,27.82
4703500,21241,23030,47.98
4703600,23421,26279,47.12
4703700,16579,24813,40.05
4800100,26953,34517,43.85
4800200,25130,19342,56.51
4800300,17624,38885,31.19
4800400,22918,19909,53.51
4800501,32738,30783,51.54
4800502,24952,36218,40.79
4800600,26741,32189,45.38
4800700,21760,27311,44.34
4800800,33977,50900,40.03
4800900,28027,48769,36.5
4801000,32454,28447,53.29
4801100,21066,24779,45.95
4801200,24128,21048,53.41
4801300,23697,27311,46.46
4801400,17675,32538,35.2
4801501,14986,24038,38.4
4801502,18162,23983,43.09
4801600,22903,23862,48.97
4801700,21389,21910,49.4
4801800,25680,23843,51.85
4801901,17616,41689,29.7
4801902,9879,37926,20.67
4801903,12397,25360,32.83
4801904,9352,41677,18.33
4801905,15809,43217,26.78
4801907,15890,51083,23.73
4801908,6417,31307,17.01
4801909,6543,31997,16.98
4802001,14402,43542,24.86
4802002,14321,35668,28.65
4802003,8234,45114,15.43
4802004,8999,54181,14.24
4802005,21893,31322,41.14
4802006,18875,52672,26.38
4802101,21323,48206,30.67
4802102,20419,43498,31.95
4802200,25948,30529,45.94
4802301,11033,26737,29.21
4802302,20949,14861,58.5
4802303,17912,24119,42.62
4802304,28360,11345,71.43
4802305,25870,15410,62.67
4802306,20486,28740,41.62
4802307,27913,26743,51.07
4802308,16198,23311,41.0
4802309,15105,26151,36.61
4802310,15397,35248,30.4
4802311,15490,28757,35.01
4802312,16917,33593,33.49
4802313,19568,58743,24.99
4802314,30369,13215,69.68
4802315,20752,20938,49.78
4802316,21104,16434,56.22
4802317,18179,21936,45.32
4802318,12951,21565,37.52
4802319,19774,18999,51.0
4802320,18826,17766,51.45
4802321,17830,29081,38.01
4802322,10396,40983,20.23
4802400,17117,38408,30.83
4802501,6899,36814,15.78
4802502,22726,40974,35.68
4802503,24603,24915,49.68
4802504,14845,22669,39.57
4802505,10507,31920,24.76
4802506,17959,26700,40.21
4802507,16685,27721,37.57
4802508,25822,10733,70.64
4802509,22607,35076,39.19
4802510,10214,34001,23.1
4802511,8083,36134,18.28
4802512,20924,18885,52.56
4802513,19381,27073,41.72
4802514,25899,38537,40.19
4802515,19998,27783,41.85
4802516,15640,49691,23.94
4802600,36042,36539,49.66
4802700,26012,29962,46.47
4802900,19329,26187,42.47
4803000,22213,43839,33.63
4803100,29397,34772,45.81
4803305,27795,20916,57.06
4803306,22009,29369,42.84
4803307,22074,16915,56.62
4803308,34300,29105,54.1
4803309,25488,14646,63.51
4803310,35889,19536,64.75
4803400,29346,42726,40.72
4803501,32843,34326,48.9
4803502,28148,44447,38.77
4803600,28002,30744,47.67
4803700,28355,31187,47.62
4803801,22829,19624,53.77
4803802,18420,36185,33.73
4803900,37111,31135,54.38
4804000,31302,26591,54.07
4804100,23575,17103,57.96
4804200,23143,30518,43.13
4804301,22636,23818,48.73
4804302,20230,28144,41.82
4804400,20910,25103,45.44
4804501,26308,35413,42.62
4804502,18326,49511,27.01
4804503,15164,35655,29.84
4804504,20604,31503,39.54
4804601,21132,33942,38.37
4804602,21085,20707,50.45
4804603,23044,37368,38.14
4804604,15853,65028,19.6
4804605,23137,14940,60.76
4804606,22266,12342,64.34
4804607,25990,16557,61.09
4804608,21239,6494,76.58
4804609,26947,18465,59.34
4804610,22313,13719,61.93
4804611,24636,16895,59.32
4804612,16825,24403,40.81
4804613,20957,37273,35.99
4804614,29453,16026,64.76
4804615,22042,16353,57.41
4804616,22987,20769,52.53
4804617,26168,15711,62.48
4804618,28281,13507,67.68
4804619,19078,15242,55.59
4804620,19450,25664,43.11
4804621,11572,32234,26.42
4804622,15560,21067,42.48
4804623,19992,20021,49.96
4804624,11157,33193,25.16
4804625,19253,29070,39.84
4804626,25969,20813,55.51
4804627,19635,32136,37.93
4804628,18452,21236,46.49
4804629,22016,26349,45.52
4804630,14768,42212,25.92
4804631,14961,31213,32.4
4804633,14641,22490,39.43
4804634,15477,24145,39.06
4804635,17244,27357,38.66
4804636,18921,31091,37.83
4804637,29415,26409,52.69
4804638,23820,9375,71.76
4804639,12676,24611,34.0
4804640,13203,25615,34.01
4804701,37604,40216,48.32
4804702,18447,47963,27.78
4804801,8747,40338,17.82
4804802,17509,27878,38.58
4804803,15048,22080,40.53
4804901,14291,26614,34.94
4804902,15222,30234,33.49
4804903,17938,26995,39.92
4804904,23223,34485,40.24
4804906,16285,37174,30.46
4804907,12270,28097,30.4
4805000,32512,38162,46.0
4805100,27813,41328,40.23
4805201,17642,42708,29.23
4805202,12573,39301,24.24
4805203,13075,46844,21.82
4805204,17546,53822,24.59
4805301,20266,49753,28.94
4805302,18741,36945,33.65
4805303,26770,40213,39.97
4805304,25101,36606,40.68
4805305,5623,40816,12.11
4805306,21104,52951,28.5
4805307,19510,52904,26.94
4805308,10458,41597,20.09
4805309,17691,49106,26.48
4805401,18065,22841,44.16
4805402,23245,29442,44.12
4805500,27220,30007,47.56
4805600,21729,23276,48.28
4805700,22789,38632,37.1
4805800,18772,48619,27.86
4805901,26216,11202,70.06
4805902,17870,26607,40.18
4805903,28338,16151,63.7
4805904,25725,16100,61.51
4805905,26984,8547,75.94
4805906,25761,11773,68.63
4805907,26547,24113,52.4
4805908,20911,26024,44.55
4805909,17577,21949,44.47
4805910,23711,28276,45.61
4805911,16939,39296,30.12
4805912,12971,29123,30.81
4805913,23695,23730,49.96
4805914,16219,50470,24.32
4805915,14048,40195,25.9
4805916,12994,32733,28.42
4806000,19817,37373,34.65
4806100,21634,25612,45.79
4806301,27364,11189,70.98
4806302,21689,18488,53.98
4806500,23493,23931,49.54
4806601,16575,23567,41.29
4806603,16247,27198,37.4
4806604,25982,18042,59.02
4806701,22649,14491,60.98
4806702,31226,20975,59.82
4806703,31730,14671,68.38
4806801,23335,9148,71.84
4806802,22645,10418,68.49
4806803,28684,11881,70.71
4806804,30027,16613,64.38
4806805,25112,22698,52.52
4806806,24295,14872,62.03
4806807,22897,5972,79.31
4807200,20965,22042,48.75
4807300,18366,18681,49.57
4807401,22391,23735,48.54
4807402,19431,20597,48.54
4807500,30040,18729,61.6
4807600,23254,9746,70.47
4807700,22674,14313,61.3
4903000,12896,29952,30.1
4905000,19940,42041,32.17
4911002,8463,32199,20.81
4911003,9240,22600,29.02
4911004,11968,29271,29.02
4913000,23758,30927,43.45
4921000,21111,31189,40.37
4935008,11151,28853,27.87
4935009,7167,29320,19.64
4935011,15284,25669,37.32
4935012,15993,31049,34.0
4935013,17206,26199,39.64
4935014,16099,24636,39.52
4935015,22255,45632,32.78
4935016,10967,30768,26.28
4935017,16182,45755,26.13
4949001,13102,35241,27.1
4949002,20279,41512,32.82
4949003,17259,15693,52.38
4949004,11527,39521,22.58
4953000,24574,43620,36.04
4957001,17183,33429,33.95
4957002,17575,24880,41.4
5000100,27502,35769,43.47
5000200,23547,30352,43.69
5000201,0,2,0.0
5000300,29185,40249,42.03
5000400,36089,47265,43.3
5000501,0,1,0.0
5101301,6947,46774,12.93
5101302,12171,42655,22.2
5101500,29468,37872,43.76
5101900,20069,33799,37.26
5104101,16234,27407,37.2
5104102,14208,31755,30.91
5104103,10420,35163,22.86
5105901,9759,31834,23.46
5105902,11902,52576,18.46
5105904,8522,38531,18.11
5105905,5325,30543,14.85
5105906,7503,31971,19.01
5105907,18527,32857,36.06
5105908,11244,36140,23.73
5106100,20768,47988,30.21
5106900,17622,34373,33.89
5107300,30103,42572,41.42
5108300,35464,32749,51.99
5108501,9980,29284,25.42
5108701,26176,34754,42.96
5108702,19622,56346,25.83
5109500,15921,50129,24.1
5110701,10519,32117,24.67
5110702,7287,43421,14.37
5110703,7032,43016,14.05
5110901,15193,33830,30.99
5112100,28746,44884,39.04
5114300,41658,36141,53.55
5114501,10893,32056,25.36
5114900,33952,31637,51.76
5115301,9983,32161,23.69
5115302,17149,36930,31.71
5115303,10806,23235,31.74
5116101,30898,54441,36.21
5116500,19653,30890,38.88
5117100,17315,25030,40.89
5117700,23156,50189,31.57
5117900,15693,46607,25.19
5118500,41873,29718,58.49
5119100,42040,36390,53.6
5151000,18430,53910,25.48
5154001,18573,35418,34.4
5155001,17801,26735,39.97
5155002,10817,33372,24.48
5160001,9933,43469,18.6
5161001,6821,37095,15.53
5165000,26579,31044,46.13
5168000,21514,28436,43.07
5168701,15371,27535,35.82
5170000,35963,43208,45.42
5171001,18690,23007,44.82
5171002,24502,29660,45.24
5174001,22342,25142,47.05
5176001,23914,27618,46.41
5176002,22783,26535,46.2
5177001,27511,27717,49.81
5180000,23200,39903,36.77
5181001,18396,44666,29.17
5181002,23772,47505,33.35
5181003,13143,35301,27.13
5320501,16051,22362,41.79
5320502,18903,26350,41.77
5320503,19304,26048,42.56
5320700,23427,24134,49.26
5320900,22274,28937,43.49
5321101,18397,28172,39.5
5321102,14797,29109,33.7
5321103,25162,28100,47.24
5321104,18503,31617,36.92
5321500,26298,29675,46.98
5322500,30251,25090,54.66
5322700,27305,28096,49.29
5322900,17141,25984,39.75
5323301,13549,38280,26.14
5323302,7591,35720,17.53
5323303,15344,50675,23.24
5323304,16152,46140,25.93
5323305,10612,48014,18.1
5323306,12124,33935,26.32
5323307,19589,24720,44.21
5323308,22411,26901,45.45
5323309,19999,25687,43.77
5323310,21980,33908,39.33
5323311,21390,28079,43.24
5323312,13837,30803,31.0
5323313,14184,31109,31.32
5323314,15882,36286,30.44
5323315,17135,42181,28.89
5323316,14255,38739,26.9
5323317,15643,33268,31.98
5323318,14734,33734,30.4
5323501,15037,34675,30.25
5323502,21605,35142,38.07
5324100,22178,25657,46.36
5325301,19045,28552,40.01
5325302,18229,20983,46.49
5325303,13970,25641,35.27
5325304,13209,31218,29.73
5325305,17913,32838,35.3
5325306,17908,19467,47.91
5325307,15937,27085,37.04
5325308,14290,30936,31.6
5325701,21219,32179,39.74
5326101,20845,34891,37.4
5326102,14026,37631,27.15
5326103,10887,40765,21.08
5326104,14691,35434,29.31
5326105,14316,27413,34.31
5326106,21729,39533,35.47
5326301,15746,27414,36.48
5326302,28474,33688,45.81
5326303,25959,32995,44.03
5326304,26858,26624,50.22
5326500,22022,21185,50.97
5326701,14790,25461,36.74
5326702,27679,49183,36.01
5327301,18207,27690,39.67
5327302,18386,27946,39.68
5327500,18459,21971,45.66
5327701,23097,13840,62.53
5327702,27713,22362,55.34
5400100,27052,25995,51.0
5400200,27260,28117,49.23
5400300,33349,45320,42.39
5400400,28476,42734,39.99
5400500,18689,22878,44.96
5400600,32466,33923,48.9
5400700,20752,18134,53.37
5400800,39440,33665,53.95
5400900,36390,40349,47.42
5401000,25678,21119,54.87
5401100,29237,24670,54.24
5401200,41688,24816,62.68
5419100,0,2,0.0
5500100,34444,47282,42.15
5500200,20517,33887,37.71
5500300,22466,34698,39.3
5500400,21928,55143,28.45
5500501,20776,26674,43.79
5500502,18645,44140,29.7
5500600,20272,37502,35.09
5500700,16015,33401,32.41
5500800,19433,44419,30.43
5500900,28624,44170,39.32
5501000,19369,26496,42.23
5501100,27644,43924,38.63
5501200,18948,38642,32.9
5501300,26379,37316,41.41
5501400,22394,34474,39.38
5501500,18224,36199,33.49
5501600,16099,28301,36.26
5501700,19539,30690,38.9
5501800,17557,30088,36.85
5501900,21115,38165,35.62
5502000,17903,33549,34.8
5502101,23382,24982,48.35
5502102,17195,38781,30.72
5502103,11129,35948,23.64
5502104,11735,30162,28.01
5502105,13977,36408,27.74
5502200,24484,43392,36.07
5502300,24691,46666,34.6
5502400,14838,28243,34.44
5502501,10309,35969,22.28
5502502,13955,39287,26.21
5502503,14246,53316,21.09
5502600,24489,68291,26.39
5502801,26477,14994,63.84
5502802,19225,36390,34.57
5502803,29004,11326,71.92
5502804,26082,15416,62.85
5502805,25185,11588,68.49
5502806,18552,28520,39.41
5502807,22448,53440,29.58
5502808,17070,33611,33.68
5502900,30504,48572,38.58
5503000,24564,43247,36.22
5600100,14215,33655,29.7
5600200,12488,29072,30.05
5600300,17425,27534,38.76
5600400,21418,40615,34.53
5600500,19077,27259,41.17
7200100,43972,6994,86.28
7200200,36561,5426,87.08
7200300,30438,5026,85.83
7200400,31824,4444,87.75
7200500,41415,8287,83.33
7200600,34856,4762,87.98
7200700,34742,4671,88.15
7200800,48507,8185,85.56
7200900,35686,9982,78.14
7201000,43597,15604,73.64
7201101,44774,18824,70.4
7201102,50382,21884,69.72
7201200,23144,18325,55.81
7201300,50039,16346,75.38
7201400,29722,11167,72.69
7201500,33678,6957,82.88
7201600,33239,6737,83.15
7201700,47256,7829,85.79
7201800,41585,5786,87.79
7201900,53872,7915,87.19
7202000,48791,10315,82.55
7202100,38290,9296,80.46
7202200,28814,8761,76.68
7202300,28898,8371,77.54
