zcta,Num Eligible,Num Ineligible,Percentage Eligible
80448,34,45,43.04
80449,195,254,43.43
80451,79,195,28.83
80452,322,1067,23.18
80453,25,84,22.94
80454,139,462,23.13
80455,51,168,23.29
80456,113,147,43.46
80457,71,234,23.28
80459,259,637,28.91
80461,1238,1613,43.42
80463,18,34,34.62
80465,1916,4838,28.37
80466,324,1074,23.18
80467,360,570,38.71
80468,36,88,29.03
80469,50,79,38.76
80470,448,1068,29.55
80471,3,10,23.08
80473,6,16,27.27
80474,20,66,23.26
80475,40,52,43.48
80476,23,77,23.0
80478,159,391,28.91
80479,8,13,38.1
80480,124,306,28.84
80481,53,175,23.25
80482,186,457,28.93
80483,90,142,38.79
80487,2855,4515,38.74
80498,887,2184,28.88
80501,5456,11906,31.42
80503,4561,9982,31.36
80504,7435,16299,31.33
80510,42,140,23.08
80512,291,575,33.6
80513,2086,4833,30.15
80514,757,1666,31.24
80515,119,237,33.43
80516,4197,9224,31.27
80517,1372,2716,33.56
80520,231,508,31.26
80521,5346,10244,34.29
80524,5679,10300,35.54
80525,8073,14960,35.05
80526,6492,12554,34.09
80528,3444,6247,35.54
80530,647,1424,31.24
80532,30,58,34.09
80534,2872,4381,39.6
80535,358,710,33.52
80536,285,564,33.57
80537,5713,13492,29.75
80538,6396,15301,29.48
80540,523,1455,26.44
80542,580,1264,31.45
80543,1405,1764,44.34
80544,18,38,32.14
80545,149,295,33.56
80546,49,62,44.14
80547,952,1725,35.56
80549,1914,3759,33.74
80550,6098,8562,41.6
80601,5663,8163,40.96
80602,6417,8758,42.29
80603,2028,3862,34.43
80610,577,724,44.35
80611,141,177,44.34
80612,105,144,42.17
80615,1533,1925,44.33
80620,3393,4237,44.47
80621,1591,3503,31.23
80622,20,25,44.44
80623,162,204,44.26
80624,157,197,44.35
80631,8467,10565,44.49
80634,10674,13324,44.48
80640,1835,2644,40.97
80642,495,1025,32.57
80643,419,925,31.18
80644,482,619,43.78
80645,674,882,43.32
80646,2,2,50.0
80648,203,255,44.32
80649,55,94,36.91
80650,305,382,44.4
80651,611,1282,32.28
80652,67,147,31.31
80653,117,170,40.77
80654,496,727,40.56
80701,2491,3610,40.83
80705,153,221,40.91
80720,406,588,40.85
80721,24,35,40.68
80722,58,84,40.85
80723,1097,1589,40.84
80726,63,92,40.65
80727,67,97,40.85
80728,138,200,40.83
80729,87,109,44.39
80731,236,343,40.76
80732,3,4,42.86
80733,88,127,40.93
80734,479,693,40.87
80735,73,105,41.01
80736,95,138,40.77
80737,252,364,40.91
80740,15,22,40.54
80741,140,202,40.94
80742,53,68,43.8
80743,173,251,40.8
80744,67,97,40.85
80745,19,27,41.3
80746,7,11,38.89
80747,76,111,40.64
80749,54,78,40.91
80750,60,86,41.1
80751,2739,3967,40.84
80754,25,31,44.64
80755,28,40,41.18
80757,28,40,41.18
80758,585,847,40.85
80759,709,1028,40.82
80801,24,35,40.68
80802,35,51,40.7
80804,56,81,40.88
80805,65,94,40.88
80807,655,949,40.84
80808,957,1485,39.19
80809,208,324,39.1
80810,160,232,40.82
80812,30,43,41.1
80813,267,415,39.15
80814,531,826,39.13
80815,138,200,40.83
80816,805,1235,39.46
80817,4975,6342,43.96
80818,60,86,41.1
80819,109,169,39.21
80820,135,175,43.55
80821,173,251,40.8
80822,39,57,40.62
80823,32,46,41.03
80824,28,40,41.18
80825,61,89,40.67
80826,140,202,40.94
80827,130,181,41.8
80828,402,583,40.81
80829,732,1576,31.72
80830,37,54,40.66
80831,3352,8593,28.06
80832,126,189,40.0
80833,111,168,39.78
80834,50,73,40.65
80835,135,196,40.79
80836,173,251,40.8
80840,902,1403,39.13
80860,74,115,39.15
80861,39,57,40.62
80862,7,11,38.89
80863,1738,2703,39.14
80864,204,317,39.16
80902,1490,2318,39.13
80903,2997,4200,41.64
80904,2879,6310,31.33
80905,2414,5349,31.1
80906,5492,11206,32.89
80907,4993,8001,38.43
80908,1831,6552,21.84
80909,6925,9504,42.15
80910,5253,6047,46.49
80911,5848,6702,46.6
80913,1008,1567,39.15
80914,117,134,46.61
80915,3512,5790,37.76
80916,6765,7753,46.6
80917,4944,7897,38.5
80918,7057,12286,36.48
80919,3964,8744,31.19
80920,3173,11354,21.84
80921,2033,7209,22.0
80922,3930,7370,34.78
80923,4239,8004,34.62
80924,1208,4323,21.84
80925,2200,3115,41.39
80926,210,323,39.4
80927,987,1850,34.79
80928,154,239,39.19
80929,68,106,39.08
80930,208,324,39.1
80938,57,106,34.97
80951,613,1149,34.79
81001,7016,5717,55.1
81003,3422,2788,55.1
81004,5806,4823,54.62
81005,6940,5856,54.24
81006,2556,2198,53.77
81007,7502,6113,55.1
81008,2676,2181,55.1
81019,348,453,43.45
81020,205,185,52.56
81021,4,5,44.44
81022,254,326,43.79
81023,231,301,43.42
81024,65,58,52.85
81025,192,192,50.0
81027,25,23,52.08
81029,76,69,52.41
81030,39,35,52.7
81033,28,40,41.18
81036,153,221,40.91
81039,432,410,51.31
81040,76,99,43.43
81041,138,125,52.47
81043,9,8,52.94
81044,62,56,52.54
81045,22,32,40.74
81046,2,2,50.0
81047,362,327,52.54
81049,46,42,52.27
81050,2278,2051,52.62
81052,2100,1891,52.62
81054,1108,997,52.64
81055,257,335,43.41
81057,81,73,52.6
81058,189,175,51.92
81059,28,25,52.83
81062,393,569,40.85
81063,421,610,40.83
81064,58,52,52.73
81067,1267,1141,52.62
81069,336,437,43.47
81071,47,67,41.23
81073,418,376,52.64
81076,65,94,40.88
81077,143,129,52.57
81081,18,17,51.43
81082,2762,2487,52.62
81084,28,25,52.83
81087,30,27,52.63
81089,803,1043,43.5
81090,201,181,52.62
81091,180,162,52.63
81092,196,178,52.41
81101,3595,3237,52.62
81120,474,429,52.49
81121,54,72,42.86
81122,1837,2444,42.91
81123,166,150,52.53
81124,39,35,52.7
81125,685,617,52.61
81126,55,50,52.38
81128,22,29,43.14
81129,18,17,51.43
81130,182,166,52.3
81131,346,312,52.58
81132,683,615,52.62
81133,231,208,52.62
81136,44,39,53.01
81137,958,1246,43.47
81138,14,12,53.85
81140,494,445,52.61
81141,282,253,52.71
81143,187,168,52.68
81144,1687,1519,52.62
81146,125,112,52.74
81147,2362,3138,42.95
81148,69,62,52.67
81149,189,170,52.65
81151,351,316,52.62
81152,298,268,52.65
81154,300,270,52.63
81155,44,39,53.01
81201,1572,2048,43.43
81210,58,78,42.65
81211,1417,1846,43.43
81212,5448,7098,43.42
81220,46,54,46.0
81221,58,76,43.28
81222,58,76,43.28
81223,378,492,43.45
81224,738,981,42.93
81225,201,268,42.86
81226,1477,1924,43.43
81227,4,5,44.44
81230,1988,2634,43.01
81232,2,3,40.0
81233,151,196,43.52
81235,136,181,42.9
81236,199,259,43.45
81237,15,20,42.86
81239,11,14,44.0
81240,752,979,43.44
81241,24,32,42.86
81242,177,230,43.49
81243,22,29,43.14
81244,80,105,43.24
81248,14,13,51.85
81251,42,55,43.3
81252,731,953,43.41
81253,58,76,43.28
81301,5759,7659,42.92
81303,1502,1997,42.93
81320,71,95,42.77
81321,2696,3586,42.92
81323,853,1134,42.93
81324,300,398,42.98
81325,35,33,51.47
81326,476,633,42.92
81327,110,147,42.8
81328,822,1094,42.9
81330,4,6,40.0
81331,95,127,42.79
81332,56,75,42.75
81334,273,363,42.92
81335,15,20,42.86
81401,5011,4578,52.26
81403,2582,2359,52.26
81410,382,349,52.26
81411,9,8,52.94
81413,1136,1037,52.28
81415,360,329,52.25
81416,3080,2814,52.26
81418,353,323,52.22
81419,793,725,52.24
81422,116,106,52.25
81423,304,278,52.23
81424,218,199,52.28
81425,1102,1007,52.25
81426,51,47,52.04
81427,238,217,52.31
81428,782,715,52.24
81429,22,20,52.38
81430,180,164,52.33
81431,82,75,52.23
81432,660,603,52.26
81433,121,161,42.91
81434,30,39,43.48
81435,1184,1082,52.25
81501,4166,5700,42.23
81503,2824,3820,42.5
81504,5423,7419,42.23
81505,2133,2732,43.84
81506,1986,2718,42.22
81507,2826,3789,42.72
81520,2445,3345,42.23
81521,2987,3792,44.06
81522,22,20,52.38
81523,191,175,52.19
81524,507,463,52.27
81525,229,209,52.28
81526,935,1214,43.51
81527,438,400,52.27
81601,2585,4088,38.74
81610,55,87,38.73
81611,1017,2505,28.88
81612,9,22,29.03
81615,325,800,28.89
81620,1060,2609,28.89
81621,637,1569,28.88
81623,2267,4061,35.82
81624,258,235,52.33
81625,1970,3115,38.74
81630,213,205,50.96
81631,952,2344,28.88
81632,1198,2949,28.89
81633,3,5,37.5
81635,1129,1781,38.8
81637,1044,2558,28.98
81638,27,42,39.13
81639,392,620,38.74
81640,32,50,39.02
81641,592,936,38.74
81642,9,22,29.03
81643,162,148,52.26
81645,109,268,28.91
81646,40,37,51.95
81647,1167,1846,38.73
81648,420,665,38.71
81649,33,82,28.7
81650,2248,3555,38.74
81652,911,1440,38.75
81653,13,21,38.24
81654,132,325,28.88
81655,31,76,28.97
81656,45,110,29.03
81657,540,1330,28.88
82001,6506,10281,38.76
82005,94,149,38.68
82007,3684,5821,38.76
82009,6189,9780,38.76
82050,63,99,38.89
82051,4,8,33.33
82052,9,16,36.0
82053,263,416,38.73
82054,197,311,38.78
82055,43,81,34.68
82058,6,12,33.33
82059,37,58,38.95
82060,73,116,38.62
82061,9,14,39.13
82063,17,33,34.0
82070,2994,5678,34.52
82072,2317,4395,34.52
82073,9,16,36.0
82081,12,19,38.71
82082,306,481,38.88
82083,49,93,34.51
82084,13,24,35.14
82190,48,114,29.63
82201,795,1845,30.11
82210,41,96,29.93
82212,55,128,30.05
82213,74,172,30.08
82214,157,366,30.02
82215,20,47,29.85
82217,11,26,29.73
82218,2,6,25.0
82219,10,23,30.3
82221,66,154,30.0
82222,16,38,29.63
82223,111,259,30.0
82224,5,11,31.25
82225,257,599,30.02
82227,19,44,30.16
82229,9,16,36.0
82240,1201,2797,30.04
82242,11,26,29.73
82243,24,55,30.38
82244,61,142,30.05
82301,1257,2384,34.52
82310,6,8,42.86
82321,101,191,34.59
82322,11,16,40.74
82323,21,41,33.87
82324,34,65,34.34
82325,129,244,34.58
82327,109,207,34.49
82329,47,89,34.56
82331,341,646,34.55
82332,11,20,35.48
82334,64,122,34.41
82335,0,0,0.0
82336,40,57,41.24
82401,868,2018,30.08
82410,225,532,29.72
82411,85,202,29.62
82412,72,172,29.51
82414,1989,4708,29.7
82420,112,266,29.63
82421,55,131,29.57
82422,11,27,28.95
82423,24,57,29.63
82426,300,710,29.7
82428,17,40,29.82
82430,15,22,40.54
82431,445,1053,29.71
82432,33,77,30.0
82433,91,215,29.74
82434,18,44,29.03
82435,1495,3541,29.69
82440,18,44,29.03
82441,27,64,29.67
82442,92,215,29.97
82443,744,1063,41.17
82450,21,50,29.58
82501,3064,4378,41.17
82510,204,292,41.13
82512,36,52,40.91
82513,300,428,41.21
82514,254,363,41.17
82515,92,131,41.26
82516,65,93,41.14
82520,2133,3048,41.17
82523,149,213,41.16
82601,4005,7595,34.53
82604,3911,7416,34.53
82609,2778,5268,34.53
82620,26,49,34.67
82630,2,4,33.33
82633,1439,2729,34.52
82635,24,45,34.78
82636,703,1332,34.55
82637,565,1072,34.51
82638,4,8,33.33
82639,99,229,30.18
82640,4,9,30.77
82642,12,18,40.0
82643,43,81,34.68
82644,274,520,34.51
82646,6,12,33.33
82648,4,8,33.33
82649,176,251,41.22
82701,658,1528,30.1
82710,35,81,30.17
82711,15,35,30.0
82712,41,96,29.93
82714,9,20,31.03
82716,2119,4934,30.04
82718,3193,7434,30.05
82720,114,265,30.08
82721,385,895,30.08
82723,27,64,29.67
82725,16,38,29.63
82727,227,529,30.03
82729,275,640,30.05
82730,180,419,30.05
82731,21,49,30.0
82732,240,558,30.08
82801,3174,7515,29.69
82831,27,65,29.35
82832,98,233,29.61
82833,64,151,29.77
82834,927,2157,30.06
82835,36,84,30.0
82836,134,316,29.78
82837,3,7,30.0
82838,37,88,29.6
82839,179,424,29.68
82842,84,199,29.68
82844,7,17,29.17
82845,10,24,29.41
82901,4634,6621,41.17
82922,50,71,41.32
82923,90,128,41.28
82925,50,71,41.32
82929,10,14,41.67
82930,2297,3285,41.15
82932,118,169,41.11
82933,137,196,41.14
82934,19,27,41.3
82935,2039,2914,41.17
82936,10,14,41.67
82937,603,861,41.19
82938,23,33,41.07
82939,294,420,41.18
82941,837,1197,41.15
82942,10,14,41.67
82943,50,71,41.32
82944,40,57,41.24
82945,31,44,41.33
83001,2188,5180,29.7
83011,33,77,30.0
83012,30,71,29.7
83013,47,111,29.75
83014,438,1037,29.69
83025,72,172,29.51
83101,347,821,29.71
83110,587,1390,29.69
83111,58,138,29.59
83112,100,236,29.76
83113,341,488,41.13
83114,101,239,29.71
83115,74,106,41.11
83116,61,145,29.61
83118,155,367,29.69
83119,30,71,29.7
83120,70,153,31.39
83121,1,3,25.0
83122,51,121,29.65
83123,63,148,29.86
83124,13,30,30.23
83126,60,141,29.85
83127,477,1108,30.09
83128,274,650,29.65
83201,6796,7758,46.7
83202,4268,4872,46.7
83203,16,18,47.06
83204,3214,3669,46.69
83209,82,93,46.86
83210,438,506,46.4
83211,1135,1297,46.67
83212,25,29,46.3
83213,248,302,45.09
83214,127,145,46.69
83215,7,8,46.67
83217,139,158,46.8
83218,52,60,46.43
83220,20,23,46.51
83221,4070,4693,46.45
83223,34,39,46.58
83226,413,502,45.14
83227,28,34,45.16
83228,120,137,46.69
83232,77,88,46.67
83233,14,16,46.67
83234,198,226,46.7
83235,16,19,45.71
83236,345,398,46.43
83237,273,311,46.75
83238,30,34,46.88
83239,107,122,46.72
83241,336,384,46.67
83243,20,23,46.51
83244,50,60,45.45
83245,395,451,46.69
83246,182,207,46.79
83250,313,358,46.65
83251,199,242,45.12
83252,770,879,46.69
83253,28,34,45.16
83254,663,757,46.69
83255,203,246,45.21
83261,109,124,46.78
83262,198,229,46.37
83263,1733,1978,46.7
83271,86,99,46.49
83272,50,57,46.73
83274,1513,1749,46.38
83276,752,858,46.71
83277,22,25,46.81
83278,75,92,44.91
83281,14,16,46.67
83283,25,29,46.3
83285,12,16,42.86
83286,248,283,46.7
83287,55,62,47.01
83301,10820,11939,47.54
83302,27,30,47.37
83311,100,110,47.62
83312,31,34,47.69
83313,600,785,43.32
83314,143,186,43.47
83316,1830,2022,47.51
83318,3373,3733,47.47
83320,165,216,43.31
83321,90,99,47.62
83322,8,10,44.44
83323,349,385,47.55
83324,110,144,43.31
83325,158,206,43.41
83327,148,194,43.27
83328,1109,1223,47.56
83330,1058,1384,43.33
83332,388,501,43.64
83333,1854,2425,43.33
83334,384,423,47.58
83335,296,388,43.27
83336,902,1180,43.32
83337,6,7,46.15
83338,3385,4427,43.33
83340,889,1163,43.32
83341,1574,1737,47.54
83342,201,230,46.64
83344,239,264,47.51
83346,259,286,47.52
83347,517,676,43.34
83348,15,20,42.86
83349,146,191,43.32
83350,2054,2669,43.49
83352,555,725,43.36
83353,279,365,43.32
83354,0,0,0.0
83355,840,1098,43.34
83401,6501,9792,39.9
83402,3927,5902,39.95
83404,3516,5300,39.88
83406,2622,3952,39.88
83414,67,158,29.78
83420,347,400,46.45
83421,50,58,46.3
83422,550,634,46.45
83423,121,147,45.15
83424,37,43,46.25
83425,85,98,46.45
83427,354,534,39.86
83428,74,111,40.0
83429,140,161,46.51
83431,129,148,46.57
83433,15,18,45.45
83434,240,277,46.42
83435,97,113,46.19
83436,76,88,46.34
83438,13,15,46.43
83440,7172,8276,46.43
83442,3379,3901,46.41
83443,162,211,43.43
83444,192,221,46.49
83445,1051,1213,46.42
83446,8,10,44.44
83448,366,423,46.39
83449,44,67,39.64
83450,151,174,46.46
83451,140,161,46.51
83452,251,289,46.48
83454,36,54,40.0
83455,805,929,46.42
83460,7,8,46.67
83462,91,111,45.05
83463,24,29,45.28
83464,66,80,45.21
83465,18,22,45.0
83466,54,65,45.38
83467,1112,1352,45.13
83468,40,48,45.45
83469,10,12,45.45
83501,6627,8059,45.12
83520,32,39,45.07
83522,389,473,45.13
83523,135,164,45.15
83524,181,220,45.14
83525,75,92,44.91
83526,48,58,45.28
83530,1029,1251,45.13
83533,38,46,45.24
83535,209,270,43.63
83536,759,923,45.12
83537,179,231,43.66
83539,330,401,45.14
83540,419,510,45.1
83541,209,254,45.14
83542,30,36,45.45
83543,123,150,45.05
83544,1110,1350,45.12
83545,77,94,45.03
83546,91,111,45.05
83547,52,63,45.22
83548,24,29,45.28
83549,151,184,45.07
83552,216,263,45.09
83553,191,232,45.15
83554,99,121,45.0
83555,93,114,44.93
83602,10,12,45.45
83604,120,125,48.98
83605,6604,7432,47.05
83607,6132,6929,46.95
83610,149,215,40.93
83611,467,568,45.12
83612,389,473,45.13
83615,348,423,45.14
83616,4940,7463,39.83
83617,2646,3847,40.75
83619,1307,1900,40.75
83622,373,454,45.1
83623,232,303,43.36
83624,185,202,47.8
83626,213,233,47.76
83627,104,131,44.26
83628,880,916,49.0
83629,306,379,44.67
83631,236,287,45.12
83632,58,71,44.96
83633,66,87,43.14
83634,4829,8632,35.87
83636,33,47,41.25
83637,48,58,45.28
83638,1317,1601,45.13
83639,559,582,48.99
83641,634,683,48.14
83642,7904,13315,37.25
83643,20,24,45.45
83644,2183,3295,39.85
83645,94,136,40.87
83646,9523,17116,35.75
83647,3559,4653,43.34
83648,503,658,43.32
83650,104,108,49.06
83651,5711,7007,44.9
83654,316,384,45.14
83655,732,1064,40.76
83656,86,124,40.95
83657,29,41,41.43
83660,956,1390,40.75
83661,1594,2318,40.75
83666,10,12,45.45
83669,2063,2999,40.75
83670,81,117,40.91
83672,1346,1956,40.76
83676,754,1079,41.13
83677,8,10,44.44
83686,9200,11172,45.16
83687,5586,8612,39.34
83702,3526,6358,35.67
83703,2706,4871,35.71
83704,6322,11381,35.71
83705,4002,7241,35.6
83706,4966,8984,35.6
83709,8057,15221,34.61
83712,1283,2319,35.62
83713,3866,7598,33.72
83714,3847,6664,36.6
83716,3221,5348,37.59
83725,0,0,0.0
83801,1155,1854,38.38
83802,9,12,42.86
83803,115,188,37.95
83804,290,385,42.96
83805,1511,2009,42.93
83806,46,61,42.99
83808,25,33,43.1
83809,91,121,42.92
83810,201,267,42.95
83811,274,364,42.95
83812,11,15,42.31
83813,215,285,43.0
83814,4036,6707,37.57
83815,5862,9815,37.39
83821,78,103,43.09
83822,365,485,42.94
83823,260,346,42.9
83824,62,82,43.06
83825,71,94,43.03
83826,18,24,42.86
83827,30,36,45.45
83830,126,167,43.0
83832,305,400,43.26
83833,267,355,42.93
83834,46,61,42.99
83835,3446,5769,37.4
83836,187,249,42.89
83837,575,765,42.91
83839,231,306,43.02
83840,100,133,42.92
83841,116,155,42.8
83842,32,42,43.24
83843,4808,6390,42.94
83844,388,516,42.92
83845,322,428,42.93
83846,128,170,42.95
83847,304,404,42.94
83848,39,52,42.86
83849,352,467,42.98
83850,432,573,42.99
83851,329,437,42.95
83852,231,306,43.02
83854,7295,12214,37.39
83855,381,507,42.91
83856,1158,1535,43.0
83857,142,188,43.03
83858,2544,4260,37.39
83860,1263,1678,42.94
83861,1183,1572,42.94
83864,3491,4639,42.94
83866,57,76,42.86
83867,112,149,42.91
83868,167,221,43.04
83869,865,1351,39.03
83870,59,79,42.75
83871,363,482,42.96
83872,142,188,43.03
83873,285,379,42.92
83874,11,15,42.31
83876,300,399,42.92
84001,116,152,43.28
84002,45,59,43.27
84003,4732,11491,29.17
84004,657,2253,22.58
84005,3278,8817,27.1
84006,68,192,26.15
84007,86,111,43.65
84009,3170,8965,26.12
84010,3185,12116,20.82
84013,83,222,27.21
84014,1109,4218,20.82
84015,6213,15196,29.02
84017,427,900,32.18
84018,24,50,32.43
84020,3232,13083,19.81
84021,523,680,43.47
84022,41,96,29.93
84023,38,49,43.68
84024,6,13,31.58
84025,1624,6145,20.9
84026,150,195,43.48
84027,100,130,43.48
84028,100,210,32.26
84029,1313,3049,30.1
84031,45,59,43.27
84032,4048,5270,43.44
84033,120,252,32.26
84034,21,40,34.43
84035,119,155,43.43
84036,1010,1812,35.79
84037,3572,8856,28.74
84038,46,97,32.17
84039,173,226,43.36
84040,2420,5919,29.02
84041,5013,12261,29.02
84042,1198,2453,32.81
84043,5532,16228,25.42
84044,3708,5674,39.52
84045,2806,7549,27.1
84046,114,148,43.51
84047,3621,9545,27.5
84049,1088,1416,43.45
84050,1264,2665,32.17
84051,64,84,43.24
84052,204,266,43.4
84053,138,179,43.53
84054,1417,5390,20.82
84055,154,324,32.22
84056,371,907,29.03
84057,4060,8311,32.82
84058,3568,7301,32.83
84059,1645,3367,32.82
84060,906,1905,32.23
84061,54,114,32.14
84062,4586,10375,30.65
84063,78,102,43.33
84064,78,164,32.23
84065,4058,11548,26.0
84066,2171,2827,43.44
84067,4342,8448,33.95
84069,49,114,30.06
84070,2497,8083,23.6
84071,192,446,30.09
84072,67,87,43.51
84073,36,46,43.9
84074,5441,12637,30.1
84075,2926,7156,29.02
84076,62,80,43.66
84078,4768,6207,43.44
84080,32,75,29.91
84081,4450,11833,27.33
84082,135,176,43.41
84083,111,258,30.08
84084,2707,7594,26.28
84085,69,90,43.4
84086,38,80,32.2
84087,1066,4057,20.81
84088,3145,8824,26.28
84092,1979,7658,20.54
84093,2417,6259,27.86
84094,2286,7520,23.31
84095,3171,9280,25.47
84096,5714,16156,26.13
84097,2439,4982,32.87
84098,2156,4545,32.17
84101,1217,2043,37.33
84102,2970,5599,34.66
84103,3570,6663,34.89
84104,3506,5887,37.33
84105,3620,6902,34.4
84106,5176,10324,33.39
84107,4941,10130,32.78
84108,3397,6595,34.0
84109,3472,6981,33.22
84111,1826,3097,37.09
84112,528,1025,34.0
84113,27,53,33.75
84115,3795,7244,34.38
84116,5280,8866,37.33
84117,3365,6900,32.78
84118,5231,8056,39.37
84119,6868,10837,38.79
84120,6469,9851,39.64
84121,4621,11080,29.43
84123,4963,8584,36.64
84124,2998,6147,32.78
84128,3968,6041,39.64
84129,4482,7481,37.47
84301,89,207,30.07
84302,2628,6104,30.1
84304,4,8,33.33
84305,86,181,32.21
84306,57,132,30.16
84307,157,365,30.08
84308,32,67,32.32
84309,64,150,29.91
84310,805,1140,41.39
84311,86,201,29.97
84312,444,1030,30.12
84313,9,21,30.0
84314,115,267,30.1
84315,1059,2079,33.75
84316,23,54,29.87
84317,413,585,41.38
84318,554,1169,32.15
84319,1003,2115,32.17
84320,253,534,32.15
84321,5192,10947,32.17
84324,112,261,30.03
84325,259,547,32.13
84326,253,534,32.15
84327,100,210,32.26
84328,191,404,32.1
84329,22,51,30.14
84330,50,117,29.94
84331,35,81,30.17
84332,863,1820,32.17
84333,337,710,32.19
84334,25,57,30.49
84335,1625,3426,32.17
84336,28,66,29.79
84337,1373,3190,30.09
84338,54,114,32.14
84339,612,1291,32.16
84340,379,881,30.08
84341,2534,5343,32.17
84401,5943,9631,38.16
84403,6209,8790,41.4
84404,8020,14518,35.58
84405,5040,7878,39.02
84408,60,85,41.38
84414,3624,7009,34.08
84501,2143,2790,43.44
84511,753,980,43.45
84512,150,195,43.48
84513,254,331,43.42
84515,2,3,40.0
84516,31,40,43.66
84518,140,182,43.48
84520,200,260,43.48
84521,112,145,43.58
84522,55,71,43.65
84523,266,346,43.46
84525,159,207,43.44
84526,634,826,43.42
84528,385,501,43.45
84529,33,43,43.42
84530,93,121,43.46
84531,75,95,44.12
84532,1668,2171,43.45
84533,16,22,42.11
84534,435,566,43.46
84535,380,495,43.43
84536,276,340,44.81
84537,209,272,43.45
84539,55,71,43.65
84540,12,15,44.44
84542,266,346,43.46
84601,5086,4625,52.37
84602,354,322,52.37
84604,6782,6224,52.15
84606,5057,4598,52.38
84620,158,234,40.31
84621,19,28,40.43
84622,207,306,40.35
84623,42,62,40.38
84624,792,1170,40.37
84626,26,70,27.08
84627,798,1179,40.36
84628,95,140,40.43
84629,337,519,39.37
84630,36,53,40.45
84631,405,599,40.34
84632,171,253,40.33
84633,83,222,27.21
84634,492,727,40.36
84635,103,153,40.23
84636,78,115,40.41
84637,93,137,40.43
84638,42,62,40.38
84639,135,200,40.3
84640,17,25,40.48
84642,473,699,40.36
84643,87,128,40.47
84644,51,75,40.48
84645,422,624,40.34
84646,258,381,40.38
84647,616,911,40.34
84648,927,1369,40.37
84649,108,159,40.45
84651,2100,5891,26.28
84652,116,172,40.28
84653,712,2437,22.61
84654,350,518,40.32
84655,1162,3126,27.1
84656,49,72,40.5
84657,61,90,40.4
84660,2981,10044,22.89
84662,190,281,40.34
84663,2298,7806,22.74
84664,727,2494,22.57
84665,78,115,40.41
84667,57,84,40.43
84701,1203,1778,40.36
84710,21,31,40.38
84711,120,178,40.27
84712,25,37,40.32
84713,585,864,40.37
84714,112,165,40.43
84715,57,84,40.43
84716,42,62,40.38
84718,25,37,40.32
84719,27,41,39.71
84720,3200,4730,40.35
84721,3705,5474,40.36
84722,93,166,35.91
84723,74,109,40.44
84724,165,243,40.44
84725,312,554,36.03
84726,129,190,40.44
84728,17,25,40.48
84729,44,65,40.37
84730,76,112,40.43
84731,25,37,40.32
84732,11,16,40.74
84733,17,31,35.42
84734,25,37,40.32
84735,36,53,40.45
84736,32,47,40.51
84737,2892,5134,36.03
84738,1236,2194,36.03
84739,55,81,40.44
84740,30,44,40.54
84741,817,1207,40.37
84742,74,109,40.44
84743,19,28,40.43
84744,44,65,40.37
84745,592,1051,36.03
84746,157,279,36.01
84747,131,193,40.43
84749,30,44,40.54
84750,53,78,40.46
84751,226,334,40.36
84752,120,178,40.27
84753,2,3,40.0
84754,543,802,40.37
84755,11,16,40.74
84756,61,90,40.4
84757,224,393,36.3
84758,80,119,40.2
84759,281,415,40.37
84760,112,165,40.43
84761,435,642,40.39
84762,53,78,40.46
84763,32,57,35.96
84764,49,72,40.5
84765,1035,1836,36.05
84766,23,34,40.35
84767,88,157,35.92
84770,6067,10770,36.03
84772,23,34,40.35
84773,34,50,40.48
84774,253,449,36.04
84775,59,87,40.41
84776,65,97,40.12
84779,98,174,36.03
84780,3821,6783,36.03
84781,34,61,35.79
84782,123,218,36.07
84783,123,218,36.07
84784,155,275,36.05
84790,7222,12820,36.03
85003,2379,2226,51.66
85004,1903,1781,51.66
85006,4963,5068,49.48
85007,3044,2638,53.57
85008,10942,14929,42.29
85009,9068,6119,59.71
85012,1667,1972,45.81
85013,4450,5318,45.56
85014,5006,7042,41.55
85015,8307,10290,44.67
85016,5818,11057,34.48
85017,9147,5348,63.1
85018,6002,11334,34.62
85019,5602,3112,64.29
85020,6049,8736,40.91
85021,8157,9861,45.27
85022,9600,11880,44.69
85023,7237,6924,51.11
85024,3742,7069,34.61
85027,5880,9142,39.14
85028,2770,5530,33.37
85029,9651,8160,54.19
85031,6255,2476,71.64
85032,9703,19001,33.8
85033,11919,4900,70.87
85034,1083,1014,51.65
85035,10057,4640,68.43
85037,9839,5462,64.3
85040,6632,4012,62.31
85041,11438,8730,56.71
85042,7174,8210,46.63
85043,5951,4383,57.59
85044,4126,11462,26.47
85045,844,2343,26.48
85048,3601,10003,26.47
85050,3676,10091,26.7
85051,9427,7360,56.16
85053,4249,7593,35.88
85054,724,3214,18.38
85083,2917,5308,35.47
85085,2595,7750,25.08
85086,3992,12265,24.56
85087,889,2962,23.08
85118,1843,3255,36.15
85119,3116,5504,36.15
85120,4263,7699,35.64
85121,497,510,49.35
85122,9790,10036,49.38
85123,1771,1816,49.37
85128,2288,2980,43.43
85131,2499,3146,44.27
85132,5623,7584,42.58
85135,119,91,56.67
85137,294,383,43.43
85138,8341,8552,49.38
85139,3222,3314,49.3
85140,6410,11322,36.15
85141,72,75,48.98
85142,6853,20962,24.64
85143,5940,9680,38.03
85145,456,468,49.35
85147,782,1018,43.44
85172,203,208,49.39
85173,357,468,43.27
85191,27,35,43.55
85192,240,253,48.68
